100 4950
76 90 29
76 91 15
76 92 14
76 93 29
76 94 19
76 95 19
76 96 28
76 97 11
76 98 28
76 99 18
76 100 10
77 78 8
77 79 19
77 80 23
77 81 23
77 82 15
77 83 27
77 84 12
77 85 13
77 86 29
77 87 19
77 88 25
77 89 30
77 90 16
77 91 25
77 92 27
77 93 29
77 94 28
77 95 18
77 96 26
77 97 26
77 98 27
77 99 12
77 100 25
78 79 25
78 80 13
78 81 21
78 82 26
78 83 29
78 84 22
78 85 6
78 86 28
78 87 15
78 88 30
78 89 23
78 90 7
78 91 7
78 92 22
78 93 21
78 94 30
78 95 28
78 96 14
78 97 24
78 98 22
78 99 20
78 100 13
79 80 9
79 81 28
79 82 6
79 83 24
79 84 18
79 85 26
79 86 14
79 87 19
79 88 6
79 89 23
79 90 12
79 91 26
79 92 12
79 93 15
79 94 22
79 95 21
79 96 10
79 97 20
79 98 7
79 99 28
79 100 24
80 81 26
80 82 23
80 83 9
80 84 15
80 85 24
80 86 27
80 87 27
80 88 16
80 89 20
80 90 14
80 91 14
80 92 8
80 93 9
80 94 26
80 95 12
80 96 13
80 97 27
80 98 15
80 99 12
80 100 14
81 82 13
81 83 22
81 84 26
81 85 13
81 86 28
81 87 30
81 88 15
81 89 7
81 90 9
81 91 25
81 92 17
81 93 27
81 94 15
81 95 29
81 96 29
81 97 7
81 98 18
81 99 27
81 100 28
82 83 20
82 84 28
82 85 20
82 86 9
82 87 23
82 88 10
82 89 14
82 90 23
82 91 23
82 92 20
82 93 16
82 94 22
82 95 8
82 96 16
82 97 21
82 98 22
82 99 27
82 100 16
83 84 17
83 85 7
83 86 9
83 87 18
83 88 26
83 89 6
83 90 12
83 91 24
83 92 10
83 93 9
83 94 19
83 95 14
83 96 24
83 97 10
83 98 22
83 99 14
83 100 11
84 85 18
84 86 18
84 87 13
84 88 20
84 89 28
84 90 12
84 91 16
84 92 13
84 93 28
84 94 30
84 95 28
84 96 28
84 97 16
84 98 16
84 99 21
84 100 27
85 86 18
85 87 7
85 88 15
85 89 6
85 90 13
85 91 20
85 92 29
85 93 26
85 94 7
85 95 11
85 96 13
85 97 10
85 98 17
85 99 12
85 100 8
86 87 26
86 88 18
86 89 18
86 90 29
86 91 15
86 92 27
86 93 14
86 94 28
86 95 24
86 96 12
86 97 8
86 98 18
86 99 30
86 100 15
87 88 21
87 89 15
87 90 23
87 91 7
87 92 16
87 93 7
87 94 28
87 95 25
87 96 21
87 97 25
87 98 10
87 99 9
87 100 10
88 89 6
88 90 23
88 91 12
88 92 24
88 93 10
88 94 20
88 95 28
88 96 17
88 97 27
88 98 15
88 99 25
88 100 13
89 90 29
89 91 8
89 92 8
89 93 30
89 94 26
89 95 12
89 96 12
89 97 9
89 98 22
89 99 20
89 100 18
90 91 28
90 92 12
90 93 19
90 94 15
90 95 8
90 96 28
90 97 25
90 98 29
90 99 13
90 100 6
91 92 15
91 93 24
91 94 28
91 95 7
91 96 17
91 97 6
91 98 29
91 99 26
91 100 7
92 93 27
92 94 11
92 95 25
92 96 15
92 97 21
92 98 7
92 99 24
92 100 20
93 94 12
93 95 21
93 96 28
93 97 6
93 98 26
93 99 15
93 100 6
94 95 27
94 96 21
94 97 20
94 98 17
94 99 11
94 100 6
95 96 16
95 97 30
95 98 24
95 99 28
95 100 30
96 97 20
96 98 25
96 99 29
96 100 10
97 98 27
97 99 14
97 100 18
98 99 24
98 100 27
99 100 18
