100 4950
76 90 87
76 91 51
76 92 64
76 93 54
76 94 51
76 95 30
76 96 85
76 97 82
76 98 87
76 99 98
76 100 22
77 78 49
77 79 22
77 80 13
77 81 81
77 82 27
77 83 8
77 84 19
77 85 20
77 86 14
77 87 84
77 88 9
77 89 24
77 90 56
77 91 46
77 92 65
77 93 66
77 94 74
77 95 80
77 96 19
77 97 95
77 98 30
77 99 26
77 100 18
78 79 52
78 80 76
78 81 93
78 82 69
78 83 65
78 84 15
78 85 62
78 86 44
78 87 8
78 88 52
78 89 56
78 90 18
78 91 73
78 92 28
78 93 36
78 94 27
78 95 85
78 96 60
78 97 29
78 98 41
78 99 36
78 100 73
79 80 46
79 81 16
79 82 10
79 83 1
79 84 28
79 85 90
79 86 86
79 87 98
79 88 13
79 89 44
79 90 18
79 91 88
79 92 10
79 93 7
79 94 90
79 95 80
79 96 35
79 97 65
79 98 43
79 99 6
79 100 19
80 81 58
80 82 69
80 83 88
80 84 20
80 85 65
80 86 51
80 87 32
80 88 20
80 89 27
80 90 83
80 91 7
80 92 46
80 93 99
80 94 44
80 95 70
80 96 51
80 97 23
80 98 79
80 99 69
80 100 82
81 82 9
81 83 23
81 84 79
81 85 31
81 86 45
81 87 24
81 88 67
81 89 87
81 90 93
81 91 64
81 92 90
81 93 32
81 94 13
81 95 51
81 96 18
81 97 95
81 98 95
81 99 5
81 100 60
82 83 100
82 84 1
82 85 4
82 86 7
82 87 18
82 88 58
82 89 46
82 90 66
82 91 11
82 92 38
82 93 38
82 94 72
82 95 95
82 96 43
82 97 99
82 98 14
82 99 90
82 100 68
83 84 84
83 85 6
83 86 76
83 87 71
83 88 63
83 89 76
83 90 31
83 91 31
83 92 76
83 93 41
83 94 22
83 95 28
83 96 42
83 97 87
83 98 82
83 99 93
83 100 81
84 85 7
84 86 65
84 87 74
84 88 4
84 89 44
84 90 83
84 91 18
84 92 32
84 93 83
84 94 79
84 95 25
84 96 84
84 97 33
84 98 60
84 99 25
84 100 35
85 86 17
85 87 65
85 88 78
85 89 66
85 90 6
85 91 51
85 92 65
85 93 31
85 94 67
85 95 21
85 96 63
85 97 39
85 98 12
85 99 8
85 100 59
86 87 21
86 88 40
86 89 3
86 90 9
86 91 39
86 92 17
86 93 22
86 94 75
86 95 40
86 96 78
86 97 84
86 98 88
86 99 80
86 100 46
87 88 13
87 89 98
87 90 53
87 91 80
87 92 4
87 93 66
87 94 36
87 95 31
87 96 47
87 97 45
87 98 8
87 99 34
87 100 74
88 89 67
88 90 90
88 91 47
88 92 80
88 93 18
88 94 79
88 95 19
88 96 16
88 97 26
88 98 77
88 99 63
88 100 4
89 90 14
89 91 41
89 92 30
89 93 60
89 94 22
89 95 23
89 96 31
89 97 54
89 98 7
89 99 53
89 100 71
90 91 52
90 92 6
90 93 35
90 94 63
90 95 97
90 96 24
90 97 17
90 98 10
90 99 83
90 100 32
91 92 81
91 93 16
91 94 26
91 95 43
91 96 87
91 97 38
91 98 46
91 99 18
91 100 68
92 93 79
92 94 94
92 95 80
92 96 13
92 97 64
92 98 15
92 99 77
92 100 45
93 94 96
93 95 68
93 96 78
93 97 22
93 98 12
93 99 72
93 100 48
94 95 85
94 96 18
94 97 50
94 98 76
94 99 17
94 100 53
95 96 36
95 97 98
95 98 56
95 99 55
95 100 70
96 97 5
96 98 45
96 99 41
96 100 45
97 98 64
97 99 91
97 100 29
98 99 75
98 100 7
99 100 69
